,Id,Loc,Ref,DeliveryDate,Quantity,Received,NetAmount,Supplier,PONumber,Date,Currency,SupplyDelay
380,14548487/New-York,New-York,14548487,2016-07-06,36,36,970.2000287999999,Drecom,PO-200181,2016-06-04,EUR,32 days 00:00:00.000000000
381,14548487/New-York,New-York,14548487,2016-11-08,20,20,539.000016,Drecom,PO-200230,2016-06-21,EUR,140 days 00:00:00.000000000
382,14548487/New-York,New-York,14548487,2016-10-27,24,0,646.8000192000001,Drecom,PO-200275,2016-08-31,EUR,57 days 00:00:00.000000000
383,14548487/New-York,New-York,14548487,2001-01-01,20,0,539.000016,Drecom,PO-200278,2016-08-09,EUR,5699 days 00:00:00.000000000
384,14548487/New-York,New-York,14548487,2001-01-01,48,0,1293.600038,Drecom,PO-200287,2016-09-22,EUR,5743 days 00:00:00.000000000
385,14548487/New-York,New-York,14548487,2001-01-01,28,0,754.6000224,Drecom,PO-200289,2016-09-28,EUR,5749 days 00:00:00.000000000
386,12753764/New-York,New-York,12753764,2015-10-30,60,60,688.79997,FHL,PO-200019,2015-09-09,USD,51 days 00:00:00.000000000
387,12753764/New-York,New-York,12753764,2016-01-20,60,60,688.79997,FHL,PO-200051,2015-12-11,USD,40 days 00:00:00.000000000
388,12753764/New-York,New-York,12753764,2016-02-18,102,102,1170.959949,FHL,PO-200083,2015-12-15,USD,65 days 00:00:00.000000000
389,12753764/New-York,New-York,12753764,2016-04-25,192,192,2204.159904,FHL,PO-200130,2016-08-02,USD,99 days 00:00:00.000000000
390,12753764/New-York,New-York,12753764,2016-08-25,120,120,1377.59994,FHL,PO-200146,2016-02-24,USD,183 days 00:00:00.000000000
391,12753764/New-York,New-York,12753764,2016-06-17,60,60,688.79997,FHL,PO-200191,2016-04-19,USD,59 days 00:00:00.000000000
392,12787016/New-York,New-York,12787016,2016-04-25,70,70,2783.900035,FHL,PO-200130,2016-08-02,GBP,99 days 00:00:00.000000000
393,12787016/New-York,New-York,12787016,2016-05-26,100,100,3977.00005,FHL,PO-200174,2016-03-29,GBP,58 days 00:00:00.000000000
394,12787016/New-York,New-York,12787016,2001-01-01,100,0,3977.00005,FHL,PO-200264,2016-08-16,GBP,5706 days 00:00:00.000000000
395,13856231/New-York,New-York,13856231,2015-05-10,24,24,1061.760041,SuperSupply,PO-200011,2015-12-08,GBP,212 days 00:00:00.000000000
396,13856231/New-York,New-York,13856231,2016-12-04,20,20,884.800034,SuperSupply,PO-200126,2016-01-28,GBP,311 days 00:00:00.000000000
397,13856231/New-York,New-York,13856231,2016-04-25,12,12,530.8800204,SuperSupply,PO-200138,2016-02-15,GBP,70 days 00:00:00.000000000
398,13856231/New-York,New-York,13856231,2016-05-26,16,16,707.8400272000001,SuperSupply,PO-200174,2016-03-29,GBP,58 days 00:00:00.000000000
399,13856231/New-York,New-York,13856231,2016-07-26,32,32,1415.680054,SuperSupply,PO-200204,2016-12-05,GBP,132 days 00:00:00.000000000
400,13856231/New-York,New-York,13856231,2016-07-26,40,40,1769.600068,SuperSupply,PO-200212,2016-05-25,GBP,62 days 00:00:00.000000000
401,13856231/New-York,New-York,13856231,2016-10-19,48,0,2123.520082,SuperSupply,PO-200273,2016-08-25,GBP,55 days 00:00:00.000000000
402,12569093/New-York,New-York,12569093,2015-10-26,14,14,313.31998880000003,Office First,PO-200017,2015-08-31,GBP,56 days 00:00:00.000000000
403,12569093/New-York,New-York,12569093,2016-01-20,48,48,1074.2399619999999,Office First,PO-200051,2015-12-11,GBP,40 days 00:00:00.000000000
404,12569093/New-York,New-York,12569093,2016-05-31,40,40,895.199968,Office First,PO-200175,2016-03-30,GBP,62 days 00:00:00.000000000
405,12569093/New-York,New-York,12569093,2001-01-01,20,0,447.599984,Office First,PO-200296,2016-10-17,GBP,5768 days 00:00:00.000000000
406,12561507/New-York,New-York,12561507,2015-05-08,20,20,586.8000040000001,FHL,102197,2015-05-27,GBP,19 days 00:00:00.000000000
407,12561507/New-York,New-York,12561507,2015-05-10,80,80,2347.2000160000002,FHL,PO-200009,2015-03-08,GBP,63 days 00:00:00.000000000
408,12561507/New-York,New-York,12561507,2015-05-10,20,20,586.8000040000001,FHL,PO-200010,2015-05-08,GBP,2 days 00:00:00.000000000
409,12561507/New-York,New-York,12561507,2015-05-10,16,16,469.4400032,FHL,PO-200013,2015-08-18,GBP,100 days 00:00:00.000000000
410,12561507/New-York,New-York,12561507,2015-09-10,100,100,2934.00002,FHL,PO-200015,2015-08-25,GBP,16 days 00:00:00.000000000
411,12561507/New-York,New-York,12561507,2015-09-10,100,100,2934.00002,FHL,PO-200015,2015-08-25,GBP,16 days 00:00:00.000000000
412,12561507/New-York,New-York,12561507,2015-11-11,90,90,2640.600018,FHL,PO-200024,2015-09-22,GBP,50 days 00:00:00.000000000
413,12561507/New-York,New-York,12561507,2015-11-18,60,60,1760.400012,FHL,PO-200025,2015-09-24,GBP,55 days 00:00:00.000000000
414,12561507/New-York,New-York,12561507,2015-12-31,60,60,1760.400012,FHL,PO-200034,2015-10-22,GBP,70 days 00:00:00.000000000
415,12561507/New-York,New-York,12561507,2016-01-15,90,90,2640.600018,FHL,PO-200048,2015-05-11,GBP,249 days 00:00:00.000000000
416,12561507/New-York,New-York,12561507,2016-01-18,60,60,1760.400012,FHL,PO-200059,2015-11-18,GBP,61 days 00:00:00.000000000
417,12561507/New-York,New-York,12561507,2016-10-02,60,60,1760.400012,FHL,PO-200080,2015-10-12,GBP,356 days 00:00:00.000000000
418,12561507/New-York,New-York,12561507,2016-02-15,100,100,2934.00002,FHL,PO-200090,2015-12-21,GBP,56 days 00:00:00.000000000
419,12561507/New-York,New-York,12561507,2016-12-04,100,100,2934.00002,FHL,PO-200113,2016-01-20,GBP,319 days 00:00:00.000000000
420,12561507/New-York,New-York,12561507,2016-04-25,100,100,2934.00002,FHL,PO-200130,2016-08-02,GBP,99 days 00:00:00.000000000
421,12561507/New-York,New-York,12561507,2016-03-08,50,50,1467.00001,FHL,PO-200154,2016-09-03,GBP,179 days 00:00:00.000000000
422,12561507/New-York,New-York,12561507,2016-03-08,30,30,880.200006,FHL,PO-200155,2016-09-03,GBP,179 days 00:00:00.000000000
423,12561507/New-York,New-York,12561507,2016-03-22,40,40,1173.6000080000001,FHL,PO-200157,2016-09-03,GBP,165 days 00:00:00.000000000
424,12561507/New-York,New-York,12561507,2016-09-06,160,160,4694.4000320000005,FHL,PO-200190,2016-04-13,GBP,146 days 00:00:00.000000000
425,12561507/New-York,New-York,12561507,2016-11-08,40,40,1173.6000080000001,FHL,PO-200230,2016-06-21,GBP,140 days 00:00:00.000000000
426,12561507/New-York,New-York,12561507,2016-09-29,84,0,2464.5600170000002,FHL,PO-200253,2016-04-08,GBP,174 days 00:00:00.000000000
427,12561507/New-York,New-York,12561507,2001-01-01,60,0,1760.400012,FHL,PO-200278,2016-08-09,GBP,5699 days 00:00:00.000000000
428,12561507/New-York,New-York,12561507,2001-01-01,60,0,1760.400012,FHL,PO-200280,2016-09-14,GBP,5735 days 00:00:00.000000000
429,12561507/New-York,New-York,12561507,2001-01-01,60,0,1760.400012,FHL,PO-200302,2016-10-26,GBP,5777 days 00:00:00.000000000
430,12572098/New-York,New-York,12572098,2015-10-26,12,12,475.4399868,Logipro,PO-200017,2015-08-31,GBP,56 days 00:00:00.000000000
431,12572098/New-York,New-York,12572098,2015-10-29,20,20,792.399978,Logipro,PO-200022,2015-11-09,GBP,11 days 00:00:00.000000000
432,12572098/New-York,New-York,12572098,2015-12-31,20,20,792.399978,Logipro,PO-200034,2015-10-22,GBP,70 days 00:00:00.000000000
433,12572098/New-York,New-York,12572098,2016-01-15,16,16,633.9199824,Logipro,PO-200048,2015-05-11,GBP,249 days 00:00:00.000000000
434,12572098/New-York,New-York,12572098,2016-01-20,40,40,1584.799956,Logipro,PO-200051,2015-12-11,GBP,40 days 00:00:00.000000000
435,12572098/New-York,New-York,12572098,2016-12-02,16,16,633.9199824,Logipro,PO-200087,2015-12-17,GBP,351 days 00:00:00.000000000
436,12572098/New-York,New-York,12572098,2016-05-31,30,30,1188.599967,Logipro,PO-200175,2016-03-30,GBP,62 days 00:00:00.000000000
437,12572098/New-York,New-York,12572098,2016-07-06,40,40,1584.799956,Logipro,PO-200181,2016-06-04,GBP,32 days 00:00:00.000000000
438,13532626/New-York,New-York,13532626,2015-10-28,60,60,3579.00009,SuperSupply,PO-200031,2015-10-13,GBP,15 days 00:00:00.000000000
439,13532626/New-York,New-York,13532626,2015-10-30,98,98,5845.700147,SuperSupply,PO-200028,2015-10-13,GBP,17 days 00:00:00.000000000
440,13532626/New-York,New-York,13532626,2016-05-13,49,49,2922.850074,SuperSupply,PO-200150,2016-01-03,GBP,131 days 00:00:00.000000000
441,13532626/New-York,New-York,13532626,2016-07-25,200,200,11930.0003,SuperSupply,PO-200164,2016-03-18,GBP,129 days 00:00:00.000000000
442,14343336/New-York,New-York,14343336,2015-10-28,168,168,8299.200251999999,Drecom,PO-200031,2015-10-13,EUR,15 days 00:00:00.000000000
443,14343336/New-York,New-York,14343336,2015-10-30,24,24,1185.600036,Drecom,PO-200028,2015-10-13,EUR,17 days 00:00:00.000000000
444,14343336/New-York,New-York,14343336,2016-01-18,8,8,395.200012,Drecom,PO-200088,2015-12-17,EUR,32 days 00:00:00.000000000
445,14343336/New-York,New-York,14343336,2016-05-13,100,100,4940.00015,Drecom,PO-200150,2016-01-03,EUR,131 days 00:00:00.000000000
446,14343336/New-York,New-York,14343336,2016-12-10,100,0,4940.00015,Drecom,PO-200218,2016-07-06,EUR,157 days 00:00:00.000000000
447,10764226/New-York,New-York,10764226,2015-05-10,40,40,694.800032,SuperSupply,PO-200010,2015-05-08,USD,2 days 00:00:00.000000000
448,10764226/New-York,New-York,10764226,2015-10-29,40,40,694.800032,SuperSupply,PO-200022,2015-11-09,USD,11 days 00:00:00.000000000
449,10764226/New-York,New-York,10764226,2015-07-12,40,40,694.800032,SuperSupply,PO-200030,2015-12-10,USD,151 days 00:00:00.000000000
450,10764226/New-York,New-York,10764226,2016-06-01,20,20,347.400016,SuperSupply,PO-200038,2015-10-29,USD,216 days 00:00:00.000000000
451,10764226/New-York,New-York,10764226,2016-02-15,28,28,486.36002239999993,SuperSupply,PO-200090,2015-12-21,USD,56 days 00:00:00.000000000
452,10764226/New-York,New-York,10764226,2016-07-06,60,60,1042.2000480000002,SuperSupply,PO-200181,2016-06-04,USD,32 days 00:00:00.000000000
453,15063964/New-York,New-York,15063964,2015-05-10,40,40,36.80000068,Logipro,PO-200011,2015-12-08,EUR,212 days 00:00:00.000000000
454,15063964/New-York,New-York,15063964,2015-10-29,80,80,73.60000136,Logipro,PO-200022,2015-11-09,EUR,11 days 00:00:00.000000000
455,15063964/New-York,New-York,15063964,2016-09-02,60,60,55.20000102,Logipro,PO-200072,2015-03-12,EUR,540 days 00:00:00.000000000
456,15063964/New-York,New-York,15063964,2016-07-06,40,40,36.80000068,Logipro,PO-200181,2016-06-04,EUR,32 days 00:00:00.000000000
457,15063964/New-York,New-York,15063964,2016-01-08,60,60,55.20000102,Logipro,PO-200215,2016-02-06,EUR,29 days 00:00:00.000000000
458,15063964/New-York,New-York,15063964,2001-01-01,40,0,36.80000068,Logipro,PO-200297,2016-10-19,EUR,5770 days 00:00:00.000000000
459,13693084/New-York,New-York,13693084,2015-05-10,40,40,36.80000068,Logipro,PO-200010,2015-05-08,USD,2 days 00:00:00.000000000
460,13693084/New-York,New-York,13693084,2015-10-29,80,80,73.60000136,Logipro,PO-200022,2015-11-09,USD,11 days 00:00:00.000000000
461,13693084/New-York,New-York,13693084,2016-09-02,60,60,55.20000102,Logipro,PO-200072,2015-03-12,USD,540 days 00:00:00.000000000
462,13693084/New-York,New-York,13693084,2016-07-06,40,40,36.80000068,Logipro,PO-200181,2016-06-04,USD,32 days 00:00:00.000000000
463,13693084/New-York,New-York,13693084,2016-11-08,60,60,55.20000102,Logipro,PO-200229,2016-06-17,USD,144 days 00:00:00.000000000
464,13693084/New-York,New-York,13693084,2001-01-01,40,0,36.80000068,Logipro,PO-200297,2016-10-19,USD,5770 days 00:00:00.000000000
465,15149291/New-York,New-York,15149291,2015-05-10,40,40,32.00000048,Logipro,PO-200010,2015-05-08,EUR,2 days 00:00:00.000000000
466,15149291/New-York,New-York,15149291,2015-10-29,80,80,64.00000096,Logipro,PO-200022,2015-11-09,EUR,11 days 00:00:00.000000000
467,15149291/New-York,New-York,15149291,2016-09-02,60,60,48.00000072,Logipro,PO-200072,2015-03-12,EUR,540 days 00:00:00.000000000
468,15149291/New-York,New-York,15149291,2016-07-06,40,40,32.00000048,Logipro,PO-200181,2016-06-04,EUR,32 days 00:00:00.000000000
469,15149291/New-York,New-York,15149291,2016-01-08,60,60,48.00000072,Logipro,PO-200215,2016-02-06,EUR,29 days 00:00:00.000000000
470,15149291/New-York,New-York,15149291,2001-01-01,40,0,32.00000048,Logipro,PO-200297,2016-10-19,EUR,5770 days 00:00:00.000000000
471,13751180/New-York,New-York,13751180,2015-05-10,40,40,32.00000048,Logipro,PO-200010,2015-05-08,USD,2 days 00:00:00.000000000
472,13751180/New-York,New-York,13751180,2015-10-29,80,80,64.00000096,Logipro,PO-200022,2015-11-09,USD,11 days 00:00:00.000000000
473,13751180/New-York,New-York,13751180,2016-09-02,60,60,48.00000072,Logipro,PO-200072,2015-03-12,USD,540 days 00:00:00.000000000
474,13751180/New-York,New-York,13751180,2016-07-06,40,40,32.00000048,Logipro,PO-200181,2016-06-04,USD,32 days 00:00:00.000000000
475,13751180/New-York,New-York,13751180,2016-01-08,60,60,48.00000072,Logipro,PO-200215,2016-02-06,USD,29 days 00:00:00.000000000
476,13751180/New-York,New-York,13751180,2001-01-01,40,0,32.00000048,Logipro,PO-200297,2016-10-19,USD,5770 days 00:00:00.000000000
477,14367353/New-York,New-York,14367353,2015-05-08,35,35,1477.000028,Drecom,102197,2015-05-27,GBP,19 days 00:00:00.000000000
478,14367353/New-York,New-York,14367353,2015-10-30,100,100,4220.00008,Drecom,PO-200019,2015-09-09,GBP,51 days 00:00:00.000000000
479,14367353/New-York,New-York,14367353,2016-05-26,80,80,3376.000064,Drecom,PO-200174,2016-03-29,GBP,58 days 00:00:00.000000000
480,14367353/New-York,New-York,14367353,2016-07-06,20,20,844.000016,Drecom,PO-200181,2016-06-04,GBP,32 days 00:00:00.000000000
481,14367353/New-York,New-York,14367353,2001-01-01,100,0,4220.00008,Drecom,PO-200289,2016-09-28,GBP,5749 days 00:00:00.000000000
482,10014552/New-York,New-York,10014552,2015-05-10,20,20,147.39999780000002,FHL,PO-200012,2015-08-14,GBP,96 days 00:00:00.000000000
483,10014552/New-York,New-York,10014552,2015-10-29,20,20,147.39999780000002,FHL,PO-200023,2015-09-15,GBP,44 days 00:00:00.000000000
484,10014552/New-York,New-York,10014552,2016-10-02,10,10,73.69999890000001,FHL,PO-200080,2015-10-12,GBP,356 days 00:00:00.000000000
485,10014552/New-York,New-York,10014552,2016-12-02,10,10,73.69999890000001,FHL,PO-200087,2015-12-17,GBP,351 days 00:00:00.000000000
486,10014552/New-York,New-York,10014552,2016-05-26,20,20,147.39999780000002,FHL,PO-200174,2016-03-29,GBP,58 days 00:00:00.000000000
487,10014552/New-York,New-York,10014552,2001-01-01,10,0,73.69999890000001,FHL,PO-200302,2016-10-26,GBP,5777 days 00:00:00.000000000
488,11557472/New-York,New-York,11557472,2016-01-27,205,205,5001.9999179999995,SuperSupply,PO-200032,2015-10-20,GBP,99 days 00:00:00.000000000
489,11557472/New-York,New-York,11557472,2016-03-17,235,235,5733.999906,SuperSupply,PO-200076,2015-04-12,GBP,340 days 00:00:00.000000000
490,11557472/New-York,New-York,11557472,2016-05-19,150,150,3659.9999399999997,SuperSupply,PO-200140,2016-02-16,GBP,93 days 00:00:00.000000000
491,11557472/New-York,New-York,11557472,2016-06-20,186,186,4538.399926,SuperSupply,PO-200163,2016-03-16,GBP,96 days 00:00:00.000000000
492,13594853/New-York,New-York,13594853,2016-01-27,205,205,5001.9999179999995,Drecom,PO-200032,2015-10-20,USD,99 days 00:00:00.000000000
493,13594853/New-York,New-York,13594853,2016-03-17,235,235,5733.999906,Drecom,PO-200076,2015-04-12,USD,340 days 00:00:00.000000000
494,13594853/New-York,New-York,13594853,2016-05-19,150,150,3659.9999399999997,Drecom,PO-200140,2016-02-16,USD,93 days 00:00:00.000000000
495,13594853/New-York,New-York,13594853,2016-06-20,186,186,4538.399926,Drecom,PO-200163,2016-03-16,USD,96 days 00:00:00.000000000
496,13336372/New-York,New-York,13336372,2015-05-10,20,20,611.1999900000001,Office First,PO-200006,2015-03-08,EUR,63 days 00:00:00.000000000
497,13336372/New-York,New-York,13336372,2015-10-29,20,20,611.1999900000001,Office First,PO-200022,2015-11-09,EUR,11 days 00:00:00.000000000
498,13336372/New-York,New-York,13336372,2016-05-20,28,28,855.679986,Office First,PO-200096,2016-04-01,EUR,49 days 00:00:00.000000000
499,13336372/New-York,New-York,13336372,2016-05-08,1,1,30.5599995,Office First,PO-200246,2016-07-28,EUR,81 days 00:00:00.000000000
500,15808622/New-York,New-York,15808622,2015-05-10,40,40,1711.600036,Drecom,PO-200011,2015-12-08,GBP,212 days 00:00:00.000000000
501,15808622/New-York,New-York,15808622,2015-05-10,28,28,1198.120025,Drecom,PO-200012,2015-08-14,GBP,96 days 00:00:00.000000000
502,15808622/New-York,New-York,15808622,2015-10-26,24,24,1026.960022,Drecom,PO-200017,2015-08-31,GBP,56 days 00:00:00.000000000
503,15808622/New-York,New-York,15808622,2016-01-18,28,28,1198.120025,Drecom,PO-200059,2015-11-18,GBP,61 days 00:00:00.000000000
504,15808622/New-York,New-York,15808622,2016-04-29,32,32,1369.280029,Drecom,PO-200143,2016-02-18,GBP,71 days 00:00:00.000000000
505,15808622/New-York,New-York,15808622,2016-05-31,24,24,1026.960022,Drecom,PO-200175,2016-03-30,GBP,62 days 00:00:00.000000000
506,15808622/New-York,New-York,15808622,2016-06-17,16,16,684.6400143999999,Drecom,PO-200191,2016-04-19,GBP,59 days 00:00:00.000000000
507,15808622/New-York,New-York,15808622,2016-06-23,12,12,513.4800108,Drecom,PO-200198,2016-04-26,GBP,58 days 00:00:00.000000000
508,15808622/New-York,New-York,15808622,2016-01-08,40,40,1711.600036,Drecom,PO-200215,2016-02-06,GBP,29 days 00:00:00.000000000
509,15808622/New-York,New-York,15808622,2016-11-08,20,20,855.800018,Drecom,PO-200230,2016-06-21,GBP,140 days 00:00:00.000000000
510,15808622/New-York,New-York,15808622,2016-10-19,40,0,1711.600036,Drecom,PO-200273,2016-08-25,GBP,55 days 00:00:00.000000000
511,15808622/New-York,New-York,15808622,2016-10-27,40,0,1711.600036,Drecom,PO-200275,2016-08-31,GBP,57 days 00:00:00.000000000
512,9952426/New-York,New-York,9952426,2016-07-06,12,12,772.5599676,FHL,PO-200181,2016-06-04,GBP,32 days 00:00:00.000000000
513,12956674/New-York,New-York,12956674,2016-07-06,12,12,772.5599676,Logipro,PO-200181,2016-06-04,EUR,32 days 00:00:00.000000000
514,15034737/New-York,New-York,15034737,2015-10-26,12,12,598.199982,Logipro,PO-200017,2015-08-31,EUR,56 days 00:00:00.000000000
515,15034737/New-York,New-York,15034737,2016-02-15,28,28,1395.799958,Logipro,PO-200090,2015-12-21,EUR,56 days 00:00:00.000000000
516,15034737/New-York,New-York,15034737,2016-07-26,12,12,598.199982,Logipro,PO-200204,2016-12-05,EUR,132 days 00:00:00.000000000
517,15034737/New-York,New-York,15034737,2016-11-08,8,8,398.799988,Logipro,PO-200229,2016-06-17,EUR,144 days 00:00:00.000000000
518,15034737/New-York,New-York,15034737,2001-01-01,12,0,598.199982,Logipro,PO-200293,2016-04-10,EUR,5578 days 00:00:00.000000000
519,13452029/New-York,New-York,13452029,2015-10-26,16,16,797.599976,RRD,PO-200017,2015-08-31,USD,56 days 00:00:00.000000000
520,13452029/New-York,New-York,13452029,2016-02-15,28,28,1395.799958,RRD,PO-200090,2015-12-21,USD,56 days 00:00:00.000000000
521,13452029/New-York,New-York,13452029,2016-07-26,16,16,797.599976,RRD,PO-200204,2016-12-05,USD,132 days 00:00:00.000000000
522,13452029/New-York,New-York,13452029,2016-08-29,12,12,598.199982,RRD,PO-200232,2016-06-30,USD,60 days 00:00:00.000000000
523,13452029/New-York,New-York,13452029,2001-01-01,12,0,598.199982,RRD,PO-200293,2016-04-10,USD,5578 days 00:00:00.000000000
524,16595101/New-York,New-York,16595101,2015-05-10,60,60,1177.7999519999998,FHL,PO-200006,2015-03-08,EUR,63 days 00:00:00.000000000
525,16595101/New-York,New-York,16595101,2015-05-10,32,32,628.1599744,FHL,PO-200012,2015-08-14,EUR,96 days 00:00:00.000000000
526,16595101/New-York,New-York,16595101,2016-01-15,20,20,392.599984,FHL,PO-200048,2015-05-11,EUR,249 days 00:00:00.000000000
527,16595101/New-York,New-York,16595101,2016-02-15,40,40,785.199968,FHL,PO-200090,2015-12-21,EUR,56 days 00:00:00.000000000
528,16595101/New-York,New-York,16595101,2016-06-17,60,60,1177.7999519999998,FHL,PO-200191,2016-04-19,EUR,59 days 00:00:00.000000000
529,16595101/New-York,New-York,16595101,2016-10-27,40,0,785.199968,FHL,PO-200275,2016-08-31,EUR,57 days 00:00:00.000000000
530,16595101/New-York,New-York,16595101,2001-01-01,28,0,549.6399776000001,FHL,PO-200289,2016-09-28,EUR,5749 days 00:00:00.000000000
531,16412231/New-York,New-York,16412231,2016-01-27,150,150,3492.0001049999996,Office First,PO-200032,2015-10-20,GBP,99 days 00:00:00.000000000
532,16412231/New-York,New-York,16412231,2015-11-18,115,115,2677.200081,Office First,PO-200050,2015-11-11,GBP,7 days 00:00:00.000000000
533,16412231/New-York,New-York,16412231,2016-05-19,150,150,3492.0001049999996,Office First,PO-200140,2016-02-16,GBP,93 days 00:00:00.000000000
534,16412231/New-York,New-York,16412231,2016-06-09,150,150,3492.0001049999996,Office First,PO-200222,2016-07-06,GBP,27 days 00:00:00.000000000
535,16412231/New-York,New-York,16412231,2016-01-08,114,114,2653.92008,Office First,PO-200231,2016-06-27,GBP,171 days 00:00:00.000000000
536,16412231/New-York,New-York,16412231,2016-01-08,60,60,1396.800042,Office First,PO-200241,2016-07-25,GBP,199 days 00:00:00.000000000
537,16412231/New-York,New-York,16412231,2016-10-08,68,68,1583.040048,Office First,PO-200252,2016-03-08,GBP,214 days 00:00:00.000000000
538,16412231/New-York,New-York,16412231,2016-09-15,60,0,1396.800042,Office First,PO-200265,2016-08-17,GBP,29 days 00:00:00.000000000
539,16412231/New-York,New-York,16412231,2001-01-01,300,0,6984.000209999999,Office First,PO-200268,2016-08-22,GBP,5712 days 00:00:00.000000000
540,16412231/New-York,New-York,16412231,2001-01-01,400,0,9312.00028,Office First,PO-200283,2016-09-20,GBP,5741 days 00:00:00.000000000
541,11800905/New-York,New-York,11800905,2015-05-10,28,28,500.63997760000007,Office First,PO-200011,2015-12-08,USD,212 days 00:00:00.000000000
542,11800905/New-York,New-York,11800905,2015-10-29,80,80,1430.399936,Office First,PO-200022,2015-11-09,USD,11 days 00:00:00.000000000
543,11800905/New-York,New-York,11800905,2015-07-12,32,32,572.1599744,Office First,PO-200030,2015-12-10,USD,151 days 00:00:00.000000000
544,11800905/New-York,New-York,11800905,2016-02-15,28,28,500.63997760000007,Office First,PO-200090,2015-12-21,USD,56 days 00:00:00.000000000
545,11800905/New-York,New-York,11800905,2016-09-06,40,40,715.199968,Office First,PO-200190,2016-04-13,USD,146 days 00:00:00.000000000
546,11800905/New-York,New-York,11800905,2016-11-08,20,20,357.599984,Office First,PO-200229,2016-06-17,USD,144 days 00:00:00.000000000
547,14820865/New-York,New-York,14820865,2015-05-10,20,20,357.599984,Drecom,PO-200011,2015-12-08,GBP,212 days 00:00:00.000000000
548,14820865/New-York,New-York,14820865,2015-10-29,80,80,1430.399936,Drecom,PO-200022,2015-11-09,GBP,11 days 00:00:00.000000000
549,14820865/New-York,New-York,14820865,2015-07-12,32,32,572.1599744,Drecom,PO-200030,2015-12-10,GBP,151 days 00:00:00.000000000
550,14820865/New-York,New-York,14820865,2016-02-15,28,28,500.63997760000007,Drecom,PO-200090,2015-12-21,GBP,56 days 00:00:00.000000000
551,14820865/New-York,New-York,14820865,2016-09-06,40,40,715.199968,Drecom,PO-200190,2016-04-13,GBP,146 days 00:00:00.000000000
552,14820865/New-York,New-York,14820865,2016-06-17,20,20,357.599984,Drecom,PO-200191,2016-04-19,GBP,59 days 00:00:00.000000000
553,14289423/New-York,New-York,14289423,2015-05-10,20,20,1165.0,Drecom,PO-200010,2015-05-08,EUR,2 days 00:00:00.000000000
554,14289423/New-York,New-York,14289423,2015-11-11,8,8,466.0,Drecom,PO-200024,2015-09-22,EUR,50 days 00:00:00.000000000
555,14289423/New-York,New-York,14289423,2015-07-12,18,18,1048.5,Drecom,PO-200030,2015-12-10,EUR,151 days 00:00:00.000000000
556,14289423/New-York,New-York,14289423,2016-12-04,20,20,1165.0,Drecom,PO-200113,2016-01-20,EUR,319 days 00:00:00.000000000
557,14289423/New-York,New-York,14289423,2016-04-25,20,20,1165.0,Drecom,PO-200138,2016-02-15,EUR,70 days 00:00:00.000000000
558,14289423/New-York,New-York,14289423,2016-06-23,22,22,1281.5,Drecom,PO-200198,2016-04-26,EUR,58 days 00:00:00.000000000
559,14289423/New-York,New-York,14289423,2016-07-26,34,34,1980.5,Drecom,PO-200212,2016-05-25,EUR,62 days 00:00:00.000000000
560,14289423/New-York,New-York,14289423,2016-06-09,4,4,233.0,Drecom,PO-200234,2016-12-07,EUR,181 days 00:00:00.000000000
561,12572752/New-York,New-York,12572752,2015-05-10,40,40,2116.399992,FHL,PO-200006,2015-03-08,EUR,63 days 00:00:00.000000000
562,12572752/New-York,New-York,12572752,2015-05-10,50,50,2645.49999,FHL,PO-200012,2015-08-14,EUR,96 days 00:00:00.000000000
563,12572752/New-York,New-York,12572752,2015-10-26,30,30,1587.299994,FHL,PO-200017,2015-08-31,EUR,56 days 00:00:00.000000000
564,12572752/New-York,New-York,12572752,2015-10-26,60,60,3174.599988,FHL,PO-200018,2015-01-09,EUR,290 days 00:00:00.000000000
565,12572752/New-York,New-York,12572752,2015-10-29,20,20,1058.199996,FHL,PO-200022,2015-11-09,EUR,11 days 00:00:00.000000000
566,12572752/New-York,New-York,12572752,2016-09-02,40,40,2116.399992,FHL,PO-200072,2015-03-12,EUR,540 days 00:00:00.000000000
567,12572752/New-York,New-York,12572752,2016-10-02,18,18,952.3799964,FHL,PO-200080,2015-10-12,EUR,356 days 00:00:00.000000000
568,12572752/New-York,New-York,12572752,2016-02-15,12,12,634.9199976,FHL,PO-200090,2015-12-21,EUR,56 days 00:00:00.000000000
569,12572752/New-York,New-York,12572752,2016-07-06,50,50,2645.49999,FHL,PO-200181,2016-06-04,EUR,32 days 00:00:00.000000000
570,12572752/New-York,New-York,12572752,2016-06-23,40,40,2116.399992,FHL,PO-200198,2016-04-26,EUR,58 days 00:00:00.000000000
571,12572752/New-York,New-York,12572752,2016-06-09,30,30,1587.299994,FHL,PO-200234,2016-12-07,EUR,181 days 00:00:00.000000000
572,12572752/New-York,New-York,12572752,2016-09-29,50,0,2645.49999,FHL,PO-200253,2016-04-08,EUR,174 days 00:00:00.000000000
573,12572752/New-York,New-York,12572752,2001-01-01,36,0,1904.759993,FHL,PO-200280,2016-09-14,EUR,5735 days 00:00:00.000000000
574,12572752/New-York,New-York,12572752,2001-01-01,50,0,2645.49999,FHL,PO-200289,2016-09-28,EUR,5749 days 00:00:00.000000000
575,12572752/New-York,New-York,12572752,2001-01-01,30,0,1587.299994,FHL,PO-200296,2016-10-17,EUR,5768 days 00:00:00.000000000
