,Id,Loc,Ref,DeliveryDate,Quantity,Received,NetAmount,Supplier,PONumber,Date,Currency,LeadTime,AvgLT,sigmaLT,DailyUsage,Demand,Davg,sigmaD,Reorder Point
333,10592438/Chicago,Chicago,10592438,2016-01-28,20,20,68.8000012,Logipro,PO-200085,2015-12-17,EUR,42,783,1940,2,84,1566.5,3881,37569
334,10592438/Chicago,Chicago,10592438,2016-03-08,20,20,68.8000012,Logipro,PO-200206,2016-05-13,EUR,66,783,1940,2,132,1566.5,3881,37617
335,10592438/Chicago,Chicago,10592438,2016-07-29,20,20,68.8000012,Logipro,PO-200217,2016-07-06,EUR,23,783,1940,2,46,1566.5,3881,37531
336,16089695/Los Angeles,Los Angeles,16089695,2016-07-29,34,34,116.960002,Logipro,PO-200243,2016-07-26,GBP,3,783,1940,2,6,1566.5,3881,37491
337,16089695/New-York,New-York,16089695,2015-05-10,40,40,137.6000024,Logipro,PO-200006,2015-03-08,GBP,63,783,1940,2,126,1566.5,3881,37611
338,16089695/New-York,New-York,16089695,2016-12-02,20,20,68.8000012,Logipro,PO-200087,2015-12-17,GBP,351,783,1940,2,702,1566.5,3881,38187
339,16089695/New-York,New-York,16089695,2016-11-08,20,20,68.8000012,Logipro,PO-200230,2016-06-21,GBP,140,783,1940,2,280,1566.5,3881,37765
340,16089695/New-York,New-York,16089695,2001-01-01,20,0,68.8000012,Logipro,PO-200293,2016-04-10,GBP,5578,783,1940,2,11156,1566.5,3881,48641
341,16089695/Chicago,Chicago,16089695,2016-01-28,20,20,68.8000012,Logipro,PO-200085,2015-12-17,GBP,42,783,1940,2,84,1566.5,3881,37569
342,16089695/Chicago,Chicago,16089695,2016-03-08,20,20,68.8000012,Logipro,PO-200206,2016-05-13,GBP,66,783,1940,2,132,1566.5,3881,37617
343,16089695/Chicago,Chicago,16089695,2016-07-29,20,20,68.8000012,Logipro,PO-200217,2016-07-06,GBP,23,783,1940,2,46,1566.5,3881,37531
344,15880950/Los Angeles,Los Angeles,15880950,2016-12-09,40,0,1078.000032,RRD,PO-200236,2016-07-13,EUR,149,1402,2389,2,298,2805.0,4779,38611
345,15880950/Los Angeles,Los Angeles,15880950,2001-01-01,24,0,646.8000192000002,RRD,PO-200292,2016-04-10,EUR,5578,1402,2389,2,11156,2805.0,4779,49469
346,15880950/New-York,New-York,15880950,2015-05-10,28,28,754.6000224,RRD,PO-200010,2015-05-08,EUR,2,1402,2389,2,4,2805.0,4779,38317
347,15880950/New-York,New-York,15880950,2015-05-10,28,28,754.6000224,RRD,PO-200011,2015-12-08,EUR,212,1402,2389,2,424,2805.0,4779,38737
348,15880950/New-York,New-York,15880950,2015-09-10,40,40,1078.000032,RRD,PO-200015,2015-08-25,EUR,16,1402,2389,2,32,2805.0,4779,38345
349,15880950/New-York,New-York,15880950,2015-11-11,24,24,646.8000192000002,RRD,PO-200024,2015-09-22,EUR,50,1402,2389,2,100,2805.0,4779,38413
350,15880950/New-York,New-York,15880950,2016-01-15,20,20,539.000016,RRD,PO-200048,2015-05-11,EUR,249,1402,2389,2,498,2805.0,4779,38811
351,15880950/New-York,New-York,15880950,2016-12-02,56,56,1509.2000449999994,RRD,PO-200087,2015-12-17,EUR,351,1402,2389,2,702,2805.0,4779,39015
352,15880950/New-York,New-York,15880950,2016-05-04,24,24,646.8000192000002,RRD,PO-200112,2016-01-20,EUR,105,1402,2389,2,210,2805.0,4779,38523
353,15880950/New-York,New-York,15880950,2016-04-25,24,24,646.8000192000002,RRD,PO-200130,2016-08-02,EUR,99,1402,2389,2,198,2805.0,4779,38511
354,15880950/New-York,New-York,15880950,2016-07-06,20,20,539.000016,RRD,PO-200181,2016-06-04,EUR,32,1402,2389,2,64,2805.0,4779,38377
355,15880950/New-York,New-York,15880950,2016-11-08,20,20,539.000016,RRD,PO-200230,2016-06-21,EUR,140,1402,2389,2,280,2805.0,4779,38593
356,15880950/New-York,New-York,15880950,2016-10-27,20,0,539.000016,RRD,PO-200275,2016-08-31,EUR,57,1402,2389,2,114,2805.0,4779,38427
357,15880950/New-York,New-York,15880950,2001-01-01,20,0,539.000016,RRD,PO-200278,2016-08-09,EUR,5699,1402,2389,2,11398,2805.0,4779,49711
358,15880950/New-York,New-York,15880950,2001-01-01,48,0,1293.600038,RRD,PO-200287,2016-09-22,EUR,5743,1402,2389,2,11486,2805.0,4779,49799
359,15880950/New-York,New-York,15880950,2001-01-01,28,0,754.6000224,RRD,PO-200289,2016-09-28,EUR,5749,1402,2389,2,11498,2805.0,4779,49811
360,15880950/Chicago,Chicago,15880950,2016-01-18,16,16,431.2000128,RRD,PO-200074,2015-03-12,EUR,312,1402,2389,2,624,2805.0,4779,38937
361,15880950/Chicago,Chicago,15880950,2016-05-02,4,4,107.8000032,RRD,PO-200091,2015-12-22,EUR,132,1402,2389,2,264,2805.0,4779,38577
362,15880950/Chicago,Chicago,15880950,2016-11-03,16,16,431.2000128,RRD,PO-200100,2016-11-01,EUR,2,1402,2389,2,4,2805.0,4779,38317
363,15880950/Chicago,Chicago,15880950,2016-04-13,20,20,539.000016,RRD,PO-200133,2016-11-02,EUR,203,1402,2389,2,406,2805.0,4779,38719
364,15880950/Chicago,Chicago,15880950,2016-11-05,40,40,1078.000032,RRD,PO-200172,2016-03-24,EUR,226,1402,2389,2,452,2805.0,4779,38765
365,15880950/Chicago,Chicago,15880950,2001-01-01,12,0,323.4000096000001,RRD,PO-200290,2016-09-28,EUR,5749,1402,2389,2,11498,2805.0,4779,49811
366,14548487/Los Angeles,Los Angeles,14548487,2016-06-14,20,20,539.000016,Drecom,PO-200099,2016-07-01,EUR,17,1394,2394,2,34,2789.4545454545455,4788,20791
367,14548487/Los Angeles,Los Angeles,14548487,2016-12-09,20,0,539.000016,Drecom,PO-200236,2016-07-13,EUR,149,1394,2394,2,298,2789.4545454545455,4788,21055
368,14548487/Los Angeles,Los Angeles,14548487,2001-01-01,32,0,862.4000256,Drecom,PO-200292,2016-04-10,EUR,5578,1394,2394,2,11156,2789.4545454545455,4788,31913
369,14548487/New-York,New-York,14548487,2015-05-10,36,36,970.2000287999999,Drecom,PO-200010,2015-05-08,EUR,2,1394,2394,2,4,2789.4545454545455,4788,20761
370,14548487/New-York,New-York,14548487,2015-05-10,28,28,754.6000224,Drecom,PO-200011,2015-12-08,EUR,212,1394,2394,2,424,2789.4545454545455,4788,21181
371,14548487/New-York,New-York,14548487,2015-09-10,40,40,1078.000032,Drecom,PO-200015,2015-08-25,EUR,16,1394,2394,2,32,2789.4545454545455,4788,20789
372,14548487/New-York,New-York,14548487,2015-11-11,24,24,646.8000192000002,Drecom,PO-200024,2015-09-22,EUR,50,1394,2394,2,100,2789.4545454545455,4788,20857
373,14548487/New-York,New-York,14548487,2016-01-15,20,20,539.000016,Drecom,PO-200048,2015-05-11,EUR,249,1394,2394,2,498,2789.4545454545455,4788,21255
374,14548487/New-York,New-York,14548487,2016-12-02,60,60,1617.000048,Drecom,PO-200087,2015-12-17,EUR,351,1394,2394,2,702,2789.4545454545455,4788,21459
375,14548487/New-York,New-York,14548487,2016-05-20,20,20,539.000016,Drecom,PO-200096,2016-04-01,EUR,49,1394,2394,2,98,2789.4545454545455,4788,20855
376,14548487/New-York,New-York,14548487,2016-04-25,24,24,646.8000192000002,Drecom,PO-200130,2016-08-02,EUR,99,1394,2394,2,198,2789.4545454545455,4788,20955
377,14548487/New-York,New-York,14548487,2016-07-06,36,36,970.2000287999999,Drecom,PO-200181,2016-06-04,EUR,32,1394,2394,2,64,2789.4545454545455,4788,20821
378,14548487/New-York,New-York,14548487,2016-11-08,20,20,539.000016,Drecom,PO-200230,2016-06-21,EUR,140,1394,2394,2,280,2789.4545454545455,4788,21037
379,14548487/New-York,New-York,14548487,2016-10-27,24,0,646.8000192000002,Drecom,PO-200275,2016-08-31,EUR,57,1394,2394,2,114,2789.4545454545455,4788,20871
380,14548487/New-York,New-York,14548487,2001-01-01,20,0,539.000016,Drecom,PO-200278,2016-08-09,EUR,5699,1394,2394,2,11398,2789.4545454545455,4788,32155
381,14548487/New-York,New-York,14548487,2001-01-01,48,0,1293.600038,Drecom,PO-200287,2016-09-22,EUR,5743,1394,2394,2,11486,2789.4545454545455,4788,32243
382,14548487/New-York,New-York,14548487,2001-01-01,28,0,754.6000224,Drecom,PO-200289,2016-09-28,EUR,5749,1394,2394,2,11498,2789.4545454545455,4788,32255
383,14548487/Chicago,Chicago,14548487,2016-01-18,16,16,431.2000128,Drecom,PO-200074,2015-03-12,EUR,312,1394,2394,2,624,2789.4545454545455,4788,21381
384,14548487/Chicago,Chicago,14548487,2016-11-03,20,20,539.000016,Drecom,PO-200100,2016-11-01,EUR,2,1394,2394,2,4,2789.4545454545455,4788,20761
385,14548487/Chicago,Chicago,14548487,2016-04-13,20,20,539.000016,Drecom,PO-200133,2016-11-02,EUR,203,1394,2394,2,406,2789.4545454545455,4788,21163
386,14548487/Chicago,Chicago,14548487,2016-11-05,40,40,1078.000032,Drecom,PO-200172,2016-03-24,EUR,226,1394,2394,2,452,2789.4545454545455,4788,21209
387,14548487/Chicago,Chicago,14548487,2001-01-01,16,0,431.2000128,Drecom,PO-200290,2016-09-28,EUR,5749,1394,2394,2,11498,2789.4545454545455,4788,32255
388,12753764/Los Angeles,Los Angeles,12753764,2016-06-20,60,60,688.79997,FHL,PO-200081,2015-10-12,USD,252,118,100,2,504,237.28571428571428,201,24232
389,12753764/Los Angeles,Los Angeles,12753764,2016-06-14,60,60,688.79997,FHL,PO-200099,2016-07-01,USD,17,118,100,2,34,237.28571428571428,201,23762
390,12753764/New-York,New-York,12753764,2015-10-30,60,60,688.79997,FHL,PO-200019,2015-09-09,USD,51,118,100,2,102,237.28571428571428,201,23830
391,12753764/New-York,New-York,12753764,2016-01-20,60,60,688.79997,FHL,PO-200051,2015-12-11,USD,40,118,100,2,80,237.28571428571428,201,23808
392,12753764/New-York,New-York,12753764,2016-02-18,102,102,1170.959949,FHL,PO-200083,2015-12-15,USD,65,118,100,2,130,237.28571428571428,201,23858
393,12753764/New-York,New-York,12753764,2016-04-25,192,192,2204.159904,FHL,PO-200130,2016-08-02,USD,99,118,100,2,198,237.28571428571428,201,23926
394,12753764/New-York,New-York,12753764,2016-08-25,120,120,1377.59994,FHL,PO-200146,2016-02-24,USD,183,118,100,2,366,237.28571428571428,201,24094
395,12753764/New-York,New-York,12753764,2016-06-17,60,60,688.79997,FHL,PO-200191,2016-04-19,USD,59,118,100,2,118,237.28571428571428,201,23846
396,12753764/Chicago,Chicago,12753764,2015-12-31,40,40,459.19998,FHL,PO-200052,2015-12-11,USD,20,118,100,2,40,237.28571428571428,201,23768
397,12753764/Chicago,Chicago,12753764,2016-08-01,36,36,413.27998199999996,FHL,PO-200062,2015-11-19,USD,256,118,100,2,512,237.28571428571428,201,24240
398,12753764/Chicago,Chicago,12753764,2016-01-18,66,66,757.679967,FHL,PO-200074,2015-03-12,USD,312,118,100,2,624,237.28571428571428,201,24352
399,12753764/Chicago,Chicago,12753764,2016-01-28,36,36,413.27998199999996,FHL,PO-200085,2015-12-17,USD,42,118,100,2,84,237.28571428571428,201,23812
400,12753764/Chicago,Chicago,12753764,2016-04-13,120,120,1377.59994,FHL,PO-200133,2016-11-02,USD,203,118,100,2,406,237.28571428571428,201,24134
401,12753764/Chicago,Chicago,12753764,2016-06-20,60,60,688.79997,FHL,PO-200192,2016-04-19,USD,62,118,100,2,124,237.28571428571428,201,23852
402,13856231/Los Angeles,Los Angeles,13856231,2001-01-01,30,0,1327.200051,SuperSupply,PO-200267,2016-08-18,GBP,5708,1046,2188,2,11416,2092.5,4377,57077
403,13856231/New-York,New-York,13856231,2015-05-10,24,24,1061.760041,SuperSupply,PO-200011,2015-12-08,GBP,212,1046,2188,2,424,2092.5,4377,46085
404,13856231/New-York,New-York,13856231,2016-12-04,20,20,884.800034,SuperSupply,PO-200126,2016-01-28,GBP,311,1046,2188,2,622,2092.5,4377,46283
405,13856231/New-York,New-York,13856231,2016-04-25,12,12,530.8800204,SuperSupply,PO-200138,2016-02-15,GBP,70,1046,2188,2,140,2092.5,4377,45801
406,13856231/New-York,New-York,13856231,2016-05-26,16,16,707.8400272000001,SuperSupply,PO-200174,2016-03-29,GBP,58,1046,2188,2,116,2092.5,4377,45777
407,13856231/New-York,New-York,13856231,2016-07-26,32,32,1415.680054,SuperSupply,PO-200204,2016-12-05,GBP,132,1046,2188,2,264,2092.5,4377,45925
408,13856231/New-York,New-York,13856231,2016-07-26,40,40,1769.600068,SuperSupply,PO-200212,2016-05-25,GBP,62,1046,2188,2,124,2092.5,4377,45785
409,13856231/New-York,New-York,13856231,2016-10-19,48,0,2123.520082,SuperSupply,PO-200273,2016-08-25,GBP,55,1046,2188,2,110,2092.5,4377,45771
410,13856231/Chicago,Chicago,13856231,2016-04-04,12,12,530.8800204,SuperSupply,PO-200125,2016-01-28,GBP,67,1046,2188,2,134,2092.5,4377,45795
411,13856231/Chicago,Chicago,13856231,2016-04-22,8,8,353.92001360000006,SuperSupply,PO-200142,2016-02-18,GBP,64,1046,2188,2,128,2092.5,4377,45789
412,13856231/Chicago,Chicago,13856231,2016-03-08,32,32,1415.680054,SuperSupply,PO-200206,2016-05-13,GBP,66,1046,2188,2,132,2092.5,4377,45793
413,13856231/Chicago,Chicago,13856231,2001-01-01,20,0,884.800034,SuperSupply,PO-200291,2016-09-29,GBP,5750,1046,2188,2,11500,2092.5,4377,57161
414,12569093/Los Angeles,Los Angeles,12569093,2016-04-10,40,0,895.199968,Office First,PO-200244,2016-07-26,GBP,107,1940,2785,2,214,3881.111111111111,5571,22573
415,12569093/New-York,New-York,12569093,2015-10-26,14,14,313.3199888000001,Office First,PO-200017,2015-08-31,GBP,56,1940,2785,2,112,3881.111111111111,5571,22471
416,12569093/New-York,New-York,12569093,2016-01-20,48,48,1074.2399619999999,Office First,PO-200051,2015-12-11,GBP,40,1940,2785,2,80,3881.111111111111,5571,22439
417,12569093/New-York,New-York,12569093,2016-05-31,40,40,895.199968,Office First,PO-200175,2016-03-30,GBP,62,1940,2785,2,124,3881.111111111111,5571,22483
418,12569093/New-York,New-York,12569093,2001-01-01,20,0,447.599984,Office First,PO-200296,2016-10-17,GBP,5768,1940,2785,2,11536,3881.111111111111,5571,33895
419,12569093/Chicago,Chicago,12569093,2001-01-01,14,0,313.3199888000001,Office First,PO-EE-BO-Reno,2015-10-30,GBP,5415,1940,2785,2,10830,3881.111111111111,5571,33189
420,12569093/Chicago,Chicago,12569093,2015-12-31,24,24,537.1199807999999,Office First,PO-200052,2015-12-11,GBP,20,1940,2785,2,40,3881.111111111111,5571,22399
421,12569093/Chicago,Chicago,12569093,2016-11-05,30,30,671.3999759999998,Office First,PO-200172,2016-03-24,GBP,226,1940,2785,2,452,3881.111111111111,5571,22811
422,12569093/Chicago,Chicago,12569093,2001-01-01,12,0,268.55999039999995,Office First,PO-200298,2016-10-20,GBP,5771,1940,2785,2,11542,3881.111111111111,5571,33901
423,12561507/Los Angeles,Los Angeles,12561507,2015-05-08,20,20,586.8000040000003,FHL,102196,2015-05-27,GBP,19,520,1467,2,38,1041.952380952381,2934,4158
424,12561507/Los Angeles,Los Angeles,12561507,2016-06-21,40,40,1173.6000080000001,FHL,PO-200069,2015-11-25,GBP,209,520,1467,2,418,1041.952380952381,2934,4538
425,12561507/Los Angeles,Los Angeles,12561507,2016-06-20,60,60,1760.400012,FHL,PO-200081,2015-10-12,GBP,252,520,1467,2,504,1041.952380952381,2934,4624
426,12561507/Los Angeles,Los Angeles,12561507,2016-06-14,40,40,1173.6000080000001,FHL,PO-200099,2016-07-01,GBP,17,520,1467,2,34,1041.952380952381,2934,4154
427,12561507/Los Angeles,Los Angeles,12561507,2016-12-09,4,0,117.3600008,FHL,PO-200236,2016-07-13,GBP,149,520,1467,2,298,1041.952380952381,2934,4418
428,12561507/Los Angeles,Los Angeles,12561507,2016-04-10,36,0,1056.240007,FHL,PO-200244,2016-07-26,GBP,107,520,1467,2,214,1041.952380952381,2934,4334
429,12561507/New-York,New-York,12561507,2015-05-08,20,20,586.8000040000003,FHL,102197,2015-05-27,GBP,19,520,1467,2,38,1041.952380952381,2934,4158
430,12561507/New-York,New-York,12561507,2015-05-10,80,80,2347.2000160000002,FHL,PO-200009,2015-03-08,GBP,63,520,1467,2,126,1041.952380952381,2934,4246
431,12561507/New-York,New-York,12561507,2015-05-10,20,20,586.8000040000003,FHL,PO-200010,2015-05-08,GBP,2,520,1467,2,4,1041.952380952381,2934,4124
432,12561507/New-York,New-York,12561507,2015-05-10,16,16,469.4400032,FHL,PO-200013,2015-08-18,GBP,100,520,1467,2,200,1041.952380952381,2934,4320
433,12561507/New-York,New-York,12561507,2015-09-10,100,100,2934.00002,FHL,PO-200015,2015-08-25,GBP,16,520,1467,2,32,1041.952380952381,2934,4152
434,12561507/New-York,New-York,12561507,2015-09-10,100,100,2934.00002,FHL,PO-200015,2015-08-25,GBP,16,520,1467,2,32,1041.952380952381,2934,4152
435,12561507/New-York,New-York,12561507,2015-11-11,90,90,2640.600018,FHL,PO-200024,2015-09-22,GBP,50,520,1467,2,100,1041.952380952381,2934,4220
436,12561507/New-York,New-York,12561507,2015-11-18,60,60,1760.400012,FHL,PO-200025,2015-09-24,GBP,55,520,1467,2,110,1041.952380952381,2934,4230
437,12561507/New-York,New-York,12561507,2015-12-31,60,60,1760.400012,FHL,PO-200034,2015-10-22,GBP,70,520,1467,2,140,1041.952380952381,2934,4260
438,12561507/New-York,New-York,12561507,2016-01-15,90,90,2640.600018,FHL,PO-200048,2015-05-11,GBP,249,520,1467,2,498,1041.952380952381,2934,4618
439,12561507/New-York,New-York,12561507,2016-01-18,60,60,1760.400012,FHL,PO-200059,2015-11-18,GBP,61,520,1467,2,122,1041.952380952381,2934,4242
440,12561507/New-York,New-York,12561507,2016-10-02,60,60,1760.400012,FHL,PO-200080,2015-10-12,GBP,356,520,1467,2,712,1041.952380952381,2934,4832
441,12561507/New-York,New-York,12561507,2016-02-15,100,100,2934.00002,FHL,PO-200090,2015-12-21,GBP,56,520,1467,2,112,1041.952380952381,2934,4232
442,12561507/New-York,New-York,12561507,2016-12-04,100,100,2934.00002,FHL,PO-200113,2016-01-20,GBP,319,520,1467,2,638,1041.952380952381,2934,4758
443,12561507/New-York,New-York,12561507,2016-04-25,100,100,2934.00002,FHL,PO-200130,2016-08-02,GBP,99,520,1467,2,198,1041.952380952381,2934,4318
444,12561507/New-York,New-York,12561507,2016-03-08,50,50,1467.00001,FHL,PO-200154,2016-09-03,GBP,179,520,1467,2,358,1041.952380952381,2934,4478
445,12561507/New-York,New-York,12561507,2016-03-08,30,30,880.200006,FHL,PO-200155,2016-09-03,GBP,179,520,1467,2,358,1041.952380952381,2934,4478
446,12561507/New-York,New-York,12561507,2016-03-22,40,40,1173.6000080000001,FHL,PO-200157,2016-09-03,GBP,165,520,1467,2,330,1041.952380952381,2934,4450
447,12561507/New-York,New-York,12561507,2016-09-06,160,160,4694.400032000001,FHL,PO-200190,2016-04-13,GBP,146,520,1467,2,292,1041.952380952381,2934,4412
448,12561507/New-York,New-York,12561507,2016-11-08,40,40,1173.6000080000001,FHL,PO-200230,2016-06-21,GBP,140,520,1467,2,280,1041.952380952381,2934,4400
449,12561507/New-York,New-York,12561507,2016-09-29,84,0,2464.5600170000002,FHL,PO-200253,2016-04-08,GBP,174,520,1467,2,348,1041.952380952381,2934,4468
450,12561507/New-York,New-York,12561507,2001-01-01,60,0,1760.400012,FHL,PO-200278,2016-08-09,GBP,5699,520,1467,2,11398,1041.952380952381,2934,15518
451,12561507/New-York,New-York,12561507,2001-01-01,60,0,1760.400012,FHL,PO-200280,2016-09-14,GBP,5735,520,1467,2,11470,1041.952380952381,2934,15590
452,12561507/New-York,New-York,12561507,2001-01-01,60,0,1760.400012,FHL,PO-200302,2016-10-26,GBP,5777,520,1467,2,11554,1041.952380952381,2934,15674
453,12561507/Chicago,Chicago,12561507,2015-05-08,20,20,586.8000040000003,FHL,102195,2015-05-27,GBP,19,520,1467,2,38,1041.952380952381,2934,4158
454,12561507/Chicago,Chicago,12561507,2015-12-22,40,40,1173.6000080000001,FHL,PO-200044,2015-10-30,GBP,53,520,1467,2,106,1041.952380952381,2934,4226
455,12561507/Chicago,Chicago,12561507,2016-08-01,60,60,1760.400012,FHL,PO-200062,2015-11-19,GBP,256,520,1467,2,512,1041.952380952381,2934,4632
456,12561507/Chicago,Chicago,12561507,2016-01-28,40,40,1173.6000080000001,FHL,PO-200085,2015-12-17,GBP,42,520,1467,2,84,1041.952380952381,2934,4204
457,12561507/Chicago,Chicago,12561507,2016-05-02,64,64,1877.7600129999998,FHL,PO-200091,2015-12-22,GBP,132,520,1467,2,264,1041.952380952381,2934,4384
458,12561507/Chicago,Chicago,12561507,2016-11-03,16,16,469.4400032,FHL,PO-200100,2016-11-01,GBP,2,520,1467,2,4,1041.952380952381,2934,4124
459,12561507/Chicago,Chicago,12561507,2016-04-04,40,40,1173.6000080000001,FHL,PO-200125,2016-01-28,GBP,67,520,1467,2,134,1041.952380952381,2934,4254
460,12561507/Chicago,Chicago,12561507,2016-04-13,100,100,2934.00002,FHL,PO-200133,2016-11-02,GBP,203,520,1467,2,406,1041.952380952381,2934,4526
461,12561507/Chicago,Chicago,12561507,2016-04-22,100,100,2934.00002,FHL,PO-200142,2016-02-18,GBP,64,520,1467,2,128,1041.952380952381,2934,4248
462,12561507/Chicago,Chicago,12561507,2016-06-05,120,120,3520.800024,FHL,PO-200160,2016-03-15,GBP,82,520,1467,2,164,1041.952380952381,2934,4284
463,12561507/Chicago,Chicago,12561507,2016-12-05,68,68,1995.120014,FHL,PO-200166,2016-03-23,GBP,257,520,1467,2,514,1041.952380952381,2934,4634
464,12561507/Chicago,Chicago,12561507,2016-11-05,52,52,1525.68001,FHL,PO-200172,2016-03-24,GBP,226,520,1467,2,452,1041.952380952381,2934,4572
465,12572098/Los Angeles,Los Angeles,12572098,2016-06-14,16,16,633.9199824,Logipro,PO-200099,2016-07-01,GBP,17,111,125,2,34,222.7692307692308,250,27880
466,12572098/New-York,New-York,12572098,2015-10-26,12,12,475.4399868,Logipro,PO-200017,2015-08-31,GBP,56,111,125,2,112,222.7692307692308,250,27958
467,12572098/New-York,New-York,12572098,2015-10-29,20,20,792.399978,Logipro,PO-200022,2015-11-09,GBP,11,111,125,2,22,222.7692307692308,250,27868
468,12572098/New-York,New-York,12572098,2015-12-31,20,20,792.399978,Logipro,PO-200034,2015-10-22,GBP,70,111,125,2,140,222.7692307692308,250,27986
469,12572098/New-York,New-York,12572098,2016-01-15,16,16,633.9199824,Logipro,PO-200048,2015-05-11,GBP,249,111,125,2,498,222.7692307692308,250,28344
470,12572098/New-York,New-York,12572098,2016-01-20,40,40,1584.799956,Logipro,PO-200051,2015-12-11,GBP,40,111,125,2,80,222.7692307692308,250,27926
471,12572098/New-York,New-York,12572098,2016-12-02,16,16,633.9199824,Logipro,PO-200087,2015-12-17,GBP,351,111,125,2,702,222.7692307692308,250,28548
472,12572098/New-York,New-York,12572098,2016-05-31,30,30,1188.599967,Logipro,PO-200175,2016-03-30,GBP,62,111,125,2,124,222.7692307692308,250,27970
473,12572098/New-York,New-York,12572098,2016-07-06,40,40,1584.799956,Logipro,PO-200181,2016-06-04,GBP,32,111,125,2,64,222.7692307692308,250,27910
474,12572098/Chicago,Chicago,12572098,2015-12-31,12,12,475.4399868,Logipro,PO-200052,2015-12-11,GBP,20,111,125,2,40,222.7692307692308,250,27886
475,12572098/Chicago,Chicago,12572098,2016-01-18,18,18,713.1599802000003,Logipro,PO-200074,2015-03-12,GBP,312,111,125,2,624,222.7692307692308,250,28470
476,12572098/Chicago,Chicago,12572098,2016-11-03,20,20,792.399978,Logipro,PO-200100,2016-11-01,GBP,2,111,125,2,4,222.7692307692308,250,27850
477,12572098/Chicago,Chicago,12572098,2016-11-05,50,50,1980.999945,Logipro,PO-200172,2016-03-24,GBP,226,111,125,2,452,222.7692307692308,250,28298
478,13532626/Los Angeles,Los Angeles,13532626,2001-01-01,50,0,2982.500075,SuperSupply,PO-200225,2016-08-06,GBP,5696,868,2129,2,11392,1736.5714285714291,4258,54895
479,13532626/New-York,New-York,13532626,2015-10-28,60,60,3579.00009,SuperSupply,PO-200031,2015-10-13,GBP,15,868,2129,2,30,1736.5714285714291,4258,43533
480,13532626/New-York,New-York,13532626,2015-10-30,98,98,5845.700147,SuperSupply,PO-200028,2015-10-13,GBP,17,868,2129,2,34,1736.5714285714291,4258,43537
481,13532626/New-York,New-York,13532626,2016-05-13,49,49,2922.850074,SuperSupply,PO-200150,2016-01-03,GBP,131,868,2129,2,262,1736.5714285714291,4258,43765
482,13532626/New-York,New-York,13532626,2016-07-25,200,200,11930.0003,SuperSupply,PO-200164,2016-03-18,GBP,129,868,2129,2,258,1736.5714285714291,4258,43761
483,13532626/Chicago,Chicago,13532626,2016-04-05,50,50,2982.500075,SuperSupply,PO-200147,2016-02-26,GBP,39,868,2129,2,78,1736.5714285714291,4258,43581
484,13532626/Chicago,Chicago,13532626,2016-05-08,133,133,7933.4502,SuperSupply,PO-200165,2016-03-18,GBP,51,868,2129,2,102,1736.5714285714291,4258,43605
485,14343336/Los Angeles,Los Angeles,14343336,2001-01-01,100,0,4940.00015,Drecom,PO-200225,2016-08-06,EUR,5696,773,1989,2,11392,1547.75,3979,56043
486,14343336/New-York,New-York,14343336,2015-10-28,168,168,8299.200251999999,Drecom,PO-200031,2015-10-13,EUR,15,773,1989,2,30,1547.75,3979,44681
487,14343336/New-York,New-York,14343336,2015-10-30,24,24,1185.600036,Drecom,PO-200028,2015-10-13,EUR,17,773,1989,2,34,1547.75,3979,44685
488,14343336/New-York,New-York,14343336,2016-01-18,8,8,395.200012,Drecom,PO-200088,2015-12-17,EUR,32,773,1989,2,64,1547.75,3979,44715
489,14343336/New-York,New-York,14343336,2016-05-13,100,100,4940.00015,Drecom,PO-200150,2016-01-03,EUR,131,773,1989,2,262,1547.75,3979,44913
490,14343336/New-York,New-York,14343336,2016-12-10,100,0,4940.00015,Drecom,PO-200218,2016-07-06,EUR,157,773,1989,2,314,1547.75,3979,44965
491,14343336/Chicago,Chicago,14343336,2016-04-05,50,50,2470.000075,Drecom,PO-200147,2016-02-26,EUR,39,773,1989,2,78,1547.75,3979,44729
492,14343336/Chicago,Chicago,14343336,2016-10-18,100,0,4940.00015,Drecom,PO-200224,2016-07-06,EUR,104,773,1989,2,208,1547.75,3979,44859
493,10764226/Los Angeles,Los Angeles,10764226,2016-06-14,12,12,208.4400096,SuperSupply,PO-200099,2016-07-01,USD,17,69,71,2,34,138.22222222222223,143,9847
494,10764226/New-York,New-York,10764226,2015-05-10,40,40,694.800032,SuperSupply,PO-200010,2015-05-08,USD,2,69,71,2,4,138.22222222222223,143,9817
495,10764226/New-York,New-York,10764226,2015-10-29,40,40,694.800032,SuperSupply,PO-200022,2015-11-09,USD,11,69,71,2,22,138.22222222222223,143,9835
496,10764226/New-York,New-York,10764226,2015-07-12,40,40,694.800032,SuperSupply,PO-200030,2015-12-10,USD,151,69,71,2,302,138.22222222222223,143,10115
497,10764226/New-York,New-York,10764226,2016-06-01,20,20,347.400016,SuperSupply,PO-200038,2015-10-29,USD,216,69,71,2,432,138.22222222222223,143,10245
498,10764226/New-York,New-York,10764226,2016-02-15,28,28,486.36002239999993,SuperSupply,PO-200090,2015-12-21,USD,56,69,71,2,112,138.22222222222223,143,9925
499,10764226/New-York,New-York,10764226,2016-07-06,60,60,1042.2000480000004,SuperSupply,PO-200181,2016-06-04,USD,32,69,71,2,64,138.22222222222223,143,9877
